timestamp,hour,day_of_week,road_type,weather_condition,avg_speed,traffic_level
2025-01-17 10:00:00,10,Friday,Residential,Sunny,31.91,0
2025-01-17 11:00:00,11,Friday,Highway,Rainy,88.59,0
2025-01-17 12:00:00,12,Friday,Residential,Foggy,18.95,1
2025-01-17 13:00:00,13,Friday,Highway,Sunny,101.46,0
2025-01-17 14:00:00,14,Friday,Residential,Cloudy,31.93,0
2025-01-17 15:00:00,15,Friday,Highway,Sunny,101.83,0
2025-01-17 16:00:00,16,Friday,Residential,Rainy,5.0,2
2025-01-17 17:00:00,17,Friday,Urban,Foggy,22.28,2
2025-01-17 18:00:00,18,Friday,Residential,Foggy,5.06,2
2025-01-17 19:00:00,19,Friday,Urban,Rainy,22.27,2
2025-01-17 20:00:00,20,Friday,Residential,Sunny,32.69,0
2025-01-17 21:00:00,21,Friday,Urban,Rainy,36.72,0
2025-01-17 22:00:00,22,Friday,Highway,Sunny,102.36,0
2025-01-17 23:00:00,23,Friday,Highway,Cloudy,98.02,0
2025-01-18 00:00:00,0,Saturday,Urban,Rainy,44.18,0
2025-01-18 01:00:00,1,Saturday,Residential,Sunny,34.2,0
2025-01-18 02:00:00,2,Saturday,Highway,Foggy,68.49,1
2025-01-18 03:00:00,3,Saturday,Urban,Sunny,46.84,0
2025-01-18 04:00:00,4,Saturday,Urban,Rainy,32.64,1
2025-01-18 05:00:00,5,Saturday,Urban,Rainy,47.66,0
2025-01-18 06:00:00,6,Saturday,Urban,Rainy,37.49,0
2025-01-18 07:00:00,7,Saturday,Urban,Cloudy,48.2,0
2025-01-18 08:00:00,8,Saturday,Urban,Sunny,50.14,0
2025-01-18 09:00:00,9,Saturday,Residential,Rainy,19.9,1
2025-01-18 10:00:00,10,Saturday,Urban,Sunny,46.78,0
2025-01-18 11:00:00,11,Saturday,Residential,Foggy,25.09,0
2025-01-18 12:00:00,12,Saturday,Highway,Foggy,86.95,0
2025-01-18 13:00:00,13,Saturday,Highway,Sunny,95.65,0
2025-01-18 14:00:00,14,Saturday,Residential,Sunny,33.43,0
2025-01-18 15:00:00,15,Saturday,Urban,Foggy,45.85,0
2025-01-18 16:00:00,16,Saturday,Urban,Sunny,53.25,0
2025-01-18 17:00:00,17,Saturday,Residential,Rainy,26.66,0
2025-01-18 18:00:00,18,Saturday,Urban,Cloudy,45.91,0
2025-01-18 19:00:00,19,Saturday,Urban,Sunny,46.27,0
2025-01-18 20:00:00,20,Saturday,Highway,Sunny,102.37,0
2025-01-18 21:00:00,21,Saturday,Highway,Cloudy,100.02,0
2025-01-18 22:00:00,22,Saturday,Residential,Cloudy,28.56,0
2025-01-18 23:00:00,23,Saturday,Urban,Rainy,42.57,0
2025-01-19 00:00:00,0,Sunday,Highway,Rainy,85.71,0
2025-01-19 01:00:00,1,Sunday,Urban,Foggy,35.37,0
2025-01-19 02:00:00,2,Sunday,Residential,Rainy,25.42,0
2025-01-19 03:00:00,3,Sunday,Urban,Foggy,41.37,0
2025-01-19 04:00:00,4,Sunday,Highway,Foggy,87.32,0
2025-01-19 05:00:00,5,Sunday,Urban,Foggy,32.12,1
2025-01-19 06:00:00,6,Sunday,Residential,Foggy,30.16,0
2025-01-19 07:00:00,7,Sunday,Residential,Rainy,28.76,0
2025-01-19 08:00:00,8,Sunday,Residential,Foggy,25.77,0
2025-01-19 09:00:00,9,Sunday,Highway,Cloudy,97.54,0
2025-01-19 10:00:00,10,Sunday,Urban,Sunny,53.33,0
2025-01-19 11:00:00,11,Sunday,Highway,Sunny,102.4,0
2025-01-19 12:00:00,12,Sunday,Residential,Rainy,28.7,0
2025-01-19 13:00:00,13,Sunday,Urban,Foggy,37.2,0
2025-01-19 14:00:00,14,Sunday,Highway,Sunny,99.44,0
2025-01-19 15:00:00,15,Sunday,Residential,Foggy,27.02,0
2025-01-19 16:00:00,16,Sunday,Residential,Rainy,23.54,0
2025-01-19 17:00:00,17,Sunday,Highway,Cloudy,99.95,0
2025-01-19 18:00:00,18,Sunday,Highway,Cloudy,100.93,0
2025-01-19 19:00:00,19,Sunday,Urban,Sunny,48.04,0
2025-01-19 20:00:00,20,Sunday,Highway,Rainy,75.57,0
2025-01-19 21:00:00,21,Sunday,Residential,Cloudy,25.49,0
2025-01-19 22:00:00,22,Sunday,Highway,Foggy,88.65,0
2025-01-19 23:00:00,23,Sunday,Urban,Rainy,42.04,0
2025-01-20 00:00:00,0,Monday,Residential,Rainy,21.5,0
2025-01-20 01:00:00,1,Monday,Urban,Cloudy,53.06,0
2025-01-20 02:00:00,2,Monday,Highway,Rainy,88.29,0
2025-01-20 03:00:00,3,Monday,Residential,Cloudy,25.27,0
2025-01-20 04:00:00,4,Monday,Highway,Sunny,96.91,0
2025-01-20 05:00:00,5,Monday,Urban,Foggy,37.43,0
2025-01-20 06:00:00,6,Monday,Highway,Cloudy,98.91,0
2025-01-20 07:00:00,7,Monday,Highway,Sunny,31.04,2
2025-01-20 08:00:00,8,Monday,Urban,Rainy,9.79,2
2025-01-20 09:00:00,9,Monday,Urban,Rainy,9.83,2
2025-01-20 10:00:00,10,Monday,Residential,Foggy,24.15,0
2025-01-20 11:00:00,11,Monday,Urban,Foggy,38.51,0
2025-01-20 12:00:00,12,Monday,Highway,Cloudy,100.47,0
2025-01-20 13:00:00,13,Monday,Urban,Rainy,42.18,0
2025-01-20 14:00:00,14,Monday,Residential,Sunny,31.89,0
2025-01-20 15:00:00,15,Monday,Urban,Rainy,40.33,0
2025-01-20 16:00:00,16,Monday,Highway,Foggy,29.27,2
2025-01-20 17:00:00,17,Monday,Residential,Foggy,11.78,2
2025-01-20 18:00:00,18,Monday,Residential,Sunny,17.73,2
2025-01-20 19:00:00,19,Monday,Highway,Cloudy,56.28,2
2025-01-20 20:00:00,20,Monday,Highway,Foggy,75.68,0
2025-01-20 21:00:00,21,Monday,Urban,Rainy,35.56,0
2025-01-20 22:00:00,22,Monday,Urban,Sunny,49.59,0
2025-01-20 23:00:00,23,Monday,Highway,Rainy,71.97,0
2025-01-21 00:00:00,0,Tuesday,Urban,Sunny,51.3,0
2025-01-21 01:00:00,1,Tuesday,Highway,Foggy,81.41,0
2025-01-21 02:00:00,2,Tuesday,Highway,Foggy,79.34,0
2025-01-21 03:00:00,3,Tuesday,Residential,Cloudy,30.19,0
2025-01-21 04:00:00,4,Tuesday,Urban,Foggy,46.47,0
2025-01-21 05:00:00,5,Tuesday,Highway,Cloudy,104.75,0
2025-01-21 06:00:00,6,Tuesday,Residential,Cloudy,29.01,0
2025-01-21 07:00:00,7,Tuesday,Urban,Cloudy,15.0,2
2025-01-21 08:00:00,8,Tuesday,Residential,Cloudy,12.11,2
2025-01-21 09:00:00,9,Tuesday,Residential,Rainy,5.0,2
2025-01-21 10:00:00,10,Tuesday,Urban,Foggy,43.41,0
2025-01-21 11:00:00,11,Tuesday,Highway,Cloudy,100.15,0
2025-01-21 12:00:00,12,Tuesday,Urban,Sunny,45.86,0
2025-01-21 13:00:00,13,Tuesday,Highway,Sunny,104.47,0
2025-01-21 14:00:00,14,Tuesday,Residential,Cloudy,31.69,0
2025-01-21 15:00:00,15,Tuesday,Urban,Rainy,35.82,0
2025-01-21 16:00:00,16,Tuesday,Highway,Cloudy,47.2,2
2025-01-21 17:00:00,17,Tuesday,Residential,Sunny,16.72,2
2025-01-21 18:00:00,18,Tuesday,Residential,Sunny,8.12,2
2025-01-21 19:00:00,19,Tuesday,Urban,Cloudy,17.81,2
2025-01-21 20:00:00,20,Tuesday,Highway,Sunny,97.73,0
2025-01-21 21:00:00,21,Tuesday,Highway,Sunny,99.94,0
2025-01-21 22:00:00,22,Tuesday,Urban,Cloudy,46.3,0
2025-01-21 23:00:00,23,Tuesday,Urban,Cloudy,49.29,0
2025-01-22 00:00:00,0,Wednesday,Highway,Rainy,89.36,0
2025-01-22 01:00:00,1,Wednesday,Residential,Foggy,27.53,0
2025-01-22 02:00:00,2,Wednesday,Urban,Cloudy,50.49,0
2025-01-22 03:00:00,3,Wednesday,Urban,Foggy,39.2,0
2025-01-22 04:00:00,4,Wednesday,Urban,Sunny,52.33,0
2025-01-22 05:00:00,5,Wednesday,Urban,Rainy,38.22,0
2025-01-22 06:00:00,6,Wednesday,Highway,Rainy,78.13,0
2025-01-22 07:00:00,7,Wednesday,Residential,Cloudy,21.5,2
2025-01-22 08:00:00,8,Wednesday,Urban,Cloudy,12.26,2
2025-01-22 09:00:00,9,Wednesday,Residential,Cloudy,17.16,2
2025-01-22 10:00:00,10,Wednesday,Residential,Rainy,16.92,1
2025-01-22 11:00:00,11,Wednesday,Urban,Cloudy,48.39,0
2025-01-22 12:00:00,12,Wednesday,Urban,Cloudy,52.82,0
2025-01-22 13:00:00,13,Wednesday,Highway,Foggy,77.74,0
2025-01-22 14:00:00,14,Wednesday,Highway,Rainy,89.98,0
2025-01-22 15:00:00,15,Wednesday,Highway,Cloudy,97.73,0
2025-01-22 16:00:00,16,Wednesday,Urban,Cloudy,27.44,2
2025-01-22 17:00:00,17,Wednesday,Urban,Foggy,14.07,2
2025-01-22 18:00:00,18,Wednesday,Highway,Rainy,34.25,2
2025-01-22 19:00:00,19,Wednesday,Residential,Foggy,14.06,2
2025-01-22 20:00:00,20,Wednesday,Urban,Foggy,41.86,0
2025-01-22 21:00:00,21,Wednesday,Urban,Cloudy,50.93,0
2025-01-22 22:00:00,22,Wednesday,Urban,Foggy,43.25,0
2025-01-22 23:00:00,23,Wednesday,Highway,Sunny,97.58,0
2025-01-23 00:00:00,0,Thursday,Residential,Foggy,27.51,0
2025-01-23 01:00:00,1,Thursday,Highway,Cloudy,101.92,0
2025-01-23 02:00:00,2,Thursday,Residential,Sunny,33.61,0
2025-01-23 03:00:00,3,Thursday,Highway,Cloudy,103.86,0
2025-01-23 04:00:00,4,Thursday,Residential,Rainy,19.75,1
2025-01-23 05:00:00,5,Thursday,Residential,Sunny,33.82,0
2025-01-23 06:00:00,6,Thursday,Residential,Cloudy,30.9,0
2025-01-23 07:00:00,7,Thursday,Urban,Rainy,18.4,2
2025-01-23 08:00:00,8,Thursday,Highway,Cloudy,45.29,2
2025-01-23 09:00:00,9,Thursday,Residential,Sunny,14.4,2
2025-01-23 10:00:00,10,Thursday,Highway,Rainy,80.88,0
2025-01-23 11:00:00,11,Thursday,Residential,Cloudy,31.81,0
2025-01-23 12:00:00,12,Thursday,Highway,Sunny,96.62,0
2025-01-23 13:00:00,13,Thursday,Residential,Rainy,25.93,0
2025-01-23 14:00:00,14,Thursday,Highway,Rainy,76.72,0
2025-01-23 15:00:00,15,Thursday,Highway,Cloudy,102.05,0
2025-01-23 16:00:00,16,Thursday,Highway,Cloudy,52.08,2
2025-01-23 17:00:00,17,Thursday,Residential,Rainy,8.7,2
2025-01-23 18:00:00,18,Thursday,Highway,Sunny,45.3,2
2025-01-23 19:00:00,19,Thursday,Residential,Cloudy,12.33,2
2025-01-23 20:00:00,20,Thursday,Highway,Cloudy,103.5,0
2025-01-23 21:00:00,21,Thursday,Highway,Sunny,101.09,0
2025-01-23 22:00:00,22,Thursday,Urban,Cloudy,52.56,0
2025-01-23 23:00:00,23,Thursday,Urban,Rainy,47.74,0
2025-01-24 00:00:00,0,Friday,Urban,Cloudy,48.89,0
2025-01-24 01:00:00,1,Friday,Urban,Rainy,36.98,0
2025-01-24 02:00:00,2,Friday,Residential,Foggy,27.48,0
2025-01-24 03:00:00,3,Friday,Highway,Rainy,73.41,0
2025-01-24 04:00:00,4,Friday,Residential,Sunny,31.44,0
2025-01-24 05:00:00,5,Friday,Urban,Foggy,39.71,0
2025-01-24 06:00:00,6,Friday,Residential,Foggy,26.82,0
2025-01-24 07:00:00,7,Friday,Residential,Rainy,11.71,2
2025-01-24 08:00:00,8,Friday,Urban,Foggy,21.91,2
2025-01-24 09:00:00,9,Friday,Highway,Sunny,36.7,2
2025-01-24 10:00:00,10,Friday,Urban,Rainy,33.13,1
2025-01-24 11:00:00,11,Friday,Urban,Rainy,40.99,0
2025-01-24 12:00:00,12,Friday,Highway,Rainy,88.0,0
2025-01-24 13:00:00,13,Friday,Urban,Cloudy,54.89,0
2025-01-24 14:00:00,14,Friday,Highway,Foggy,83.2,0
2025-01-24 15:00:00,15,Friday,Residential,Sunny,28.55,0
2025-01-24 16:00:00,16,Friday,Urban,Rainy,7.67,2
2025-01-24 17:00:00,17,Friday,Highway,Sunny,54.99,2
2025-01-24 18:00:00,18,Friday,Urban,Rainy,24.74,2
2025-01-24 19:00:00,19,Friday,Residential,Foggy,8.9,2
2025-01-24 20:00:00,20,Friday,Highway,Foggy,92.02,0
2025-01-24 21:00:00,21,Friday,Urban,Cloudy,45.62,0
2025-01-24 22:00:00,22,Friday,Highway,Cloudy,95.85,0
2025-01-24 23:00:00,23,Friday,Urban,Sunny,51.69,0
2025-01-25 00:00:00,0,Saturday,Residential,Cloudy,28.41,0
2025-01-25 01:00:00,1,Saturday,Highway,Sunny,103.62,0
2025-01-25 02:00:00,2,Saturday,Residential,Cloudy,31.72,0
2025-01-25 03:00:00,3,Saturday,Urban,Foggy,38.72,0
2025-01-25 04:00:00,4,Saturday,Urban,Foggy,34.71,1
2025-01-25 05:00:00,5,Saturday,Urban,Cloudy,51.85,0
2025-01-25 06:00:00,6,Saturday,Urban,Sunny,49.66,0
2025-01-25 07:00:00,7,Saturday,Highway,Foggy,69.93,1
2025-01-25 08:00:00,8,Saturday,Residential,Rainy,22.19,0
2025-01-25 09:00:00,9,Saturday,Residential,Foggy,22.84,0
2025-01-25 10:00:00,10,Saturday,Highway,Foggy,76.32,0
2025-01-25 11:00:00,11,Saturday,Urban,Sunny,50.14,0
2025-01-25 12:00:00,12,Saturday,Highway,Rainy,68.57,1
2025-01-25 13:00:00,13,Saturday,Highway,Sunny,102.29,0
2025-01-25 14:00:00,14,Saturday,Highway,Rainy,90.23,0
2025-01-25 15:00:00,15,Saturday,Highway,Foggy,89.62,0
2025-01-25 16:00:00,16,Saturday,Urban,Rainy,33.72,1
2025-01-25 17:00:00,17,Saturday,Highway,Rainy,71.27,0
2025-01-25 18:00:00,18,Saturday,Urban,Cloudy,45.6,0
2025-01-25 19:00:00,19,Saturday,Urban,Sunny,54.46,0
2025-01-25 20:00:00,20,Saturday,Residential,Sunny,25.17,0
2025-01-25 21:00:00,21,Saturday,Residential,Cloudy,28.12,0
2025-01-25 22:00:00,22,Saturday,Urban,Sunny,46.82,0
2025-01-25 23:00:00,23,Saturday,Highway,Sunny,98.82,0
2025-01-26 00:00:00,0,Sunday,Urban,Sunny,54.95,0
2025-01-26 01:00:00,1,Sunday,Highway,Foggy,84.7,0
2025-01-26 02:00:00,2,Sunday,Highway,Sunny,95.57,0
2025-01-26 03:00:00,3,Sunday,Urban,Foggy,43.44,0
2025-01-26 04:00:00,4,Sunday,Highway,Rainy,91.07,0
2025-01-26 05:00:00,5,Sunday,Urban,Cloudy,47.97,0
2025-01-26 06:00:00,6,Sunday,Highway,Foggy,79.55,0
2025-01-26 07:00:00,7,Sunday,Urban,Sunny,53.91,0
2025-01-26 08:00:00,8,Sunday,Urban,Sunny,52.6,0
2025-01-26 09:00:00,9,Sunday,Urban,Foggy,37.43,0
2025-01-26 10:00:00,10,Sunday,Highway,Foggy,86.05,0
2025-01-26 11:00:00,11,Sunday,Highway,Rainy,66.56,1
2025-01-26 12:00:00,12,Sunday,Urban,Sunny,49.91,0
2025-01-26 13:00:00,13,Sunday,Highway,Sunny,99.4,0
2025-01-26 14:00:00,14,Sunday,Urban,Foggy,40.15,0
2025-01-26 15:00:00,15,Sunday,Residential,Sunny,30.84,0
2025-01-26 16:00:00,16,Sunday,Residential,Foggy,23.52,0
2025-01-26 17:00:00,17,Sunday,Urban,Rainy,49.35,0
2025-01-26 18:00:00,18,Sunday,Residential,Sunny,34.87,0
2025-01-26 19:00:00,19,Sunday,Highway,Sunny,96.33,0
2025-01-26 20:00:00,20,Sunday,Urban,Rainy,42.1,0
2025-01-26 21:00:00,21,Sunday,Residential,Foggy,23.92,0
2025-01-26 22:00:00,22,Sunday,Residential,Rainy,24.19,0
2025-01-26 23:00:00,23,Sunday,Residential,Rainy,23.18,0
2025-01-27 00:00:00,0,Monday,Urban,Foggy,43.63,0
2025-01-27 01:00:00,1,Monday,Urban,Rainy,34.99,1
2025-01-27 02:00:00,2,Monday,Urban,Cloudy,54.01,0
2025-01-27 03:00:00,3,Monday,Urban,Rainy,45.32,0
2025-01-27 04:00:00,4,Monday,Residential,Foggy,25.03,0
2025-01-27 05:00:00,5,Monday,Highway,Foggy,88.0,0
2025-01-27 06:00:00,6,Monday,Residential,Rainy,30.26,0
2025-01-27 07:00:00,7,Monday,Highway,Rainy,17.1,2
2025-01-27 08:00:00,8,Monday,Residential,Cloudy,12.72,2
2025-01-27 09:00:00,9,Monday,Urban,Cloudy,22.05,2
2025-01-27 10:00:00,10,Monday,Highway,Foggy,80.5,0
2025-01-27 11:00:00,11,Monday,Residential,Foggy,25.83,0
2025-01-27 12:00:00,12,Monday,Highway,Foggy,79.61,0
2025-01-27 13:00:00,13,Monday,Highway,Sunny,98.41,0
2025-01-27 14:00:00,14,Monday,Residential,Cloudy,30.7,0
2025-01-27 15:00:00,15,Monday,Urban,Rainy,41.63,0
2025-01-27 16:00:00,16,Monday,Residential,Sunny,21.13,2
2025-01-27 17:00:00,17,Monday,Urban,Rainy,17.04,2
2025-01-27 18:00:00,18,Monday,Residential,Rainy,7.46,2
2025-01-27 19:00:00,19,Monday,Residential,Rainy,11.56,2
2025-01-27 20:00:00,20,Monday,Urban,Sunny,54.92,0
2025-01-27 21:00:00,21,Monday,Highway,Rainy,82.65,0
2025-01-27 22:00:00,22,Monday,Residential,Cloudy,25.07,0
2025-01-27 23:00:00,23,Monday,Urban,Rainy,36.8,0
2025-01-28 00:00:00,0,Tuesday,Highway,Cloudy,103.55,0
2025-01-28 01:00:00,1,Tuesday,Residential,Cloudy,30.06,0
2025-01-28 02:00:00,2,Tuesday,Highway,Sunny,97.59,0
2025-01-28 03:00:00,3,Tuesday,Urban,Rainy,38.05,0
2025-01-28 04:00:00,4,Tuesday,Highway,Sunny,100.67,0
2025-01-28 05:00:00,5,Tuesday,Highway,Foggy,84.92,0
2025-01-28 06:00:00,6,Tuesday,Residential,Sunny,25.6,0
2025-01-28 07:00:00,7,Tuesday,Highway,Sunny,44.15,2
2025-01-28 08:00:00,8,Tuesday,Highway,Rainy,33.09,2
2025-01-28 09:00:00,9,Tuesday,Residential,Rainy,11.31,2
2025-01-28 10:00:00,10,Tuesday,Urban,Sunny,48.57,0
2025-01-28 11:00:00,11,Tuesday,Highway,Cloudy,96.65,0
2025-01-28 12:00:00,12,Tuesday,Residential,Rainy,20.97,1
2025-01-28 13:00:00,13,Tuesday,Highway,Sunny,95.3,0
2025-01-28 14:00:00,14,Tuesday,Highway,Cloudy,96.59,0
2025-01-28 15:00:00,15,Tuesday,Residential,Rainy,23.69,0
2025-01-28 16:00:00,16,Tuesday,Highway,Cloudy,45.0,2
2025-01-28 17:00:00,17,Tuesday,Urban,Rainy,10.09,2
2025-01-28 18:00:00,18,Tuesday,Urban,Cloudy,24.93,2
2025-01-28 19:00:00,19,Tuesday,Residential,Foggy,10.01,2
2025-01-28 20:00:00,20,Tuesday,Urban,Cloudy,47.8,0
2025-01-28 21:00:00,21,Tuesday,Highway,Rainy,77.82,0
2025-01-28 22:00:00,22,Tuesday,Urban,Rainy,42.31,0
2025-01-28 23:00:00,23,Tuesday,Urban,Foggy,36.38,0
2025-01-29 00:00:00,0,Wednesday,Highway,Foggy,73.67,0
2025-01-29 01:00:00,1,Wednesday,Residential,Cloudy,34.96,0
2025-01-29 02:00:00,2,Wednesday,Residential,Rainy,29.7,0
2025-01-29 03:00:00,3,Wednesday,Highway,Foggy,88.72,0
2025-01-29 04:00:00,4,Wednesday,Urban,Sunny,48.78,0
2025-01-29 05:00:00,5,Wednesday,Highway,Cloudy,99.91,0
2025-01-29 06:00:00,6,Wednesday,Highway,Foggy,76.19,0
2025-01-29 07:00:00,7,Wednesday,Highway,Rainy,34.4,2
2025-01-29 08:00:00,8,Wednesday,Highway,Cloudy,51.8,2
2025-01-29 09:00:00,9,Wednesday,Highway,Cloudy,50.75,2
2025-01-29 10:00:00,10,Wednesday,Highway,Foggy,77.45,0
2025-01-29 11:00:00,11,Wednesday,Residential,Rainy,30.07,0
2025-01-29 12:00:00,12,Wednesday,Highway,Rainy,74.99,0
2025-01-29 13:00:00,13,Wednesday,Urban,Rainy,39.57,0
2025-01-29 14:00:00,14,Wednesday,Urban,Cloudy,48.32,0
2025-01-29 15:00:00,15,Wednesday,Highway,Cloudy,95.24,0
2025-01-29 16:00:00,16,Wednesday,Residential,Sunny,15.3,2
2025-01-29 17:00:00,17,Wednesday,Urban,Rainy,8.93,2
2025-01-29 18:00:00,18,Wednesday,Urban,Rainy,13.97,2
2025-01-29 19:00:00,19,Wednesday,Urban,Foggy,5.0,2
2025-01-29 20:00:00,20,Wednesday,Urban,Rainy,33.68,1
2025-01-29 21:00:00,21,Wednesday,Urban,Cloudy,48.48,0
2025-01-29 22:00:00,22,Wednesday,Residential,Cloudy,28.22,0
2025-01-29 23:00:00,23,Wednesday,Residential,Sunny,33.94,0
2025-01-30 00:00:00,0,Thursday,Urban,Sunny,47.92,0
2025-01-30 01:00:00,1,Thursday,Highway,Foggy,87.13,0
2025-01-30 02:00:00,2,Thursday,Urban,Sunny,45.55,0
2025-01-30 03:00:00,3,Thursday,Highway,Foggy,70.54,0
2025-01-30 04:00:00,4,Thursday,Urban,Foggy,47.21,0
2025-01-30 05:00:00,5,Thursday,Urban,Sunny,52.87,0
2025-01-30 06:00:00,6,Thursday,Residential,Rainy,23.67,0
2025-01-30 07:00:00,7,Thursday,Highway,Foggy,23.7,2
2025-01-30 08:00:00,8,Thursday,Highway,Rainy,29.84,2
2025-01-30 09:00:00,9,Thursday,Residential,Sunny,12.51,2
2025-01-30 10:00:00,10,Thursday,Urban,Rainy,35.73,0
2025-01-30 11:00:00,11,Thursday,Highway,Foggy,80.64,0
2025-01-30 12:00:00,12,Thursday,Residential,Foggy,23.42,0
2025-01-30 13:00:00,13,Thursday,Highway,Sunny,96.19,0
2025-01-30 14:00:00,14,Thursday,Highway,Rainy,78.87,0
2025-01-30 15:00:00,15,Thursday,Highway,Foggy,66.98,1
2025-01-30 16:00:00,16,Thursday,Residential,Foggy,13.13,2
2025-01-30 17:00:00,17,Thursday,Highway,Sunny,29.29,2
2025-01-30 18:00:00,18,Thursday,Urban,Sunny,27.0,2
2025-01-30 19:00:00,19,Thursday,Highway,Cloudy,49.19,2
2025-01-30 20:00:00,20,Thursday,Residential,Rainy,21.79,0
2025-01-30 21:00:00,21,Thursday,Urban,Sunny,48.57,0
2025-01-30 22:00:00,22,Thursday,Residential,Cloudy,27.83,0
2025-01-30 23:00:00,23,Thursday,Urban,Rainy,33.66,1
2025-01-31 00:00:00,0,Friday,Urban,Sunny,45.53,0
2025-01-31 01:00:00,1,Friday,Highway,Foggy,84.26,0
2025-01-31 02:00:00,2,Friday,Highway,Foggy,67.76,1
2025-01-31 03:00:00,3,Friday,Highway,Cloudy,96.63,0
2025-01-31 04:00:00,4,Friday,Residential,Cloudy,28.48,0
2025-01-31 05:00:00,5,Friday,Residential,Rainy,23.24,0
2025-01-31 06:00:00,6,Friday,Highway,Foggy,92.39,0
2025-01-31 07:00:00,7,Friday,Residential,Rainy,5.0,2
2025-01-31 08:00:00,8,Friday,Urban,Cloudy,21.3,2
2025-01-31 09:00:00,9,Friday,Urban,Rainy,7.51,2
2025-01-31 10:00:00,10,Friday,Urban,Cloudy,48.94,0
2025-01-31 11:00:00,11,Friday,Highway,Foggy,92.44,0
2025-01-31 12:00:00,12,Friday,Urban,Sunny,45.25,0
2025-01-31 13:00:00,13,Friday,Urban,Cloudy,46.17,0
2025-01-31 14:00:00,14,Friday,Urban,Rainy,40.85,0
2025-01-31 15:00:00,15,Friday,Urban,Cloudy,47.54,0
2025-01-31 16:00:00,16,Friday,Urban,Sunny,23.95,2
2025-01-31 17:00:00,17,Friday,Highway,Sunny,49.61,2
2025-01-31 18:00:00,18,Friday,Residential,Cloudy,7.3,2
2025-01-31 19:00:00,19,Friday,Urban,Rainy,18.43,2
2025-01-31 20:00:00,20,Friday,Highway,Foggy,74.82,0
2025-01-31 21:00:00,21,Friday,Urban,Rainy,40.12,0
2025-01-31 22:00:00,22,Friday,Urban,Sunny,45.66,0
2025-01-31 23:00:00,23,Friday,Urban,Foggy,36.63,0
2025-02-01 00:00:00,0,Saturday,Urban,Cloudy,50.33,0
2025-02-01 01:00:00,1,Saturday,Highway,Rainy,74.56,0
2025-02-01 02:00:00,2,Saturday,Highway,Cloudy,96.09,0
2025-02-01 03:00:00,3,Saturday,Residential,Foggy,20.8,1
2025-02-01 04:00:00,4,Saturday,Residential,Sunny,28.82,0
2025-02-01 05:00:00,5,Saturday,Urban,Sunny,47.48,0
2025-02-01 06:00:00,6,Saturday,Residential,Cloudy,32.11,0
2025-02-01 07:00:00,7,Saturday,Residential,Cloudy,27.77,0
2025-02-01 08:00:00,8,Saturday,Residential,Rainy,25.61,0
2025-02-01 09:00:00,9,Saturday,Urban,Cloudy,54.32,0
2025-02-01 10:00:00,10,Saturday,Residential,Cloudy,29.93,0
2025-02-01 11:00:00,11,Saturday,Residential,Sunny,34.06,0
2025-02-01 12:00:00,12,Saturday,Highway,Sunny,102.49,0
2025-02-01 13:00:00,13,Saturday,Residential,Rainy,20.6,1
2025-02-01 14:00:00,14,Saturday,Urban,Sunny,50.53,0
2025-02-01 15:00:00,15,Saturday,Highway,Sunny,102.59,0
2025-02-01 16:00:00,16,Saturday,Residential,Cloudy,27.37,0
2025-02-01 17:00:00,17,Saturday,Highway,Foggy,67.04,1
2025-02-01 18:00:00,18,Saturday,Highway,Rainy,75.81,0
2025-02-01 19:00:00,19,Saturday,Urban,Foggy,37.44,0
2025-02-01 20:00:00,20,Saturday,Highway,Cloudy,103.08,0
2025-02-01 21:00:00,21,Saturday,Residential,Sunny,27.67,0
2025-02-01 22:00:00,22,Saturday,Highway,Rainy,75.9,0
2025-02-01 23:00:00,23,Saturday,Highway,Foggy,75.07,0
2025-02-02 00:00:00,0,Sunday,Highway,Foggy,89.36,0
2025-02-02 01:00:00,1,Sunday,Highway,Cloudy,100.88,0
2025-02-02 02:00:00,2,Sunday,Urban,Rainy,34.05,1
2025-02-02 03:00:00,3,Sunday,Highway,Foggy,85.79,0
2025-02-02 04:00:00,4,Sunday,Urban,Cloudy,49.99,0
2025-02-02 05:00:00,5,Sunday,Residential,Sunny,26.79,0
2025-02-02 06:00:00,6,Sunday,Urban,Rainy,36.38,0
2025-02-02 07:00:00,7,Sunday,Urban,Foggy,35.03,0
2025-02-02 08:00:00,8,Sunday,Residential,Cloudy,30.24,0
2025-02-02 09:00:00,9,Sunday,Urban,Foggy,34.22,1
2025-02-02 10:00:00,10,Sunday,Highway,Cloudy,104.41,0
2025-02-02 11:00:00,11,Sunday,Urban,Rainy,40.24,0
2025-02-02 12:00:00,12,Sunday,Urban,Foggy,35.88,0
2025-02-02 13:00:00,13,Sunday,Urban,Rainy,42.09,0
2025-02-02 14:00:00,14,Sunday,Urban,Foggy,38.08,0
2025-02-02 15:00:00,15,Sunday,Residential,Foggy,19.91,1
2025-02-02 16:00:00,16,Sunday,Residential,Foggy,19.56,1
2025-02-02 17:00:00,17,Sunday,Urban,Foggy,39.29,0
2025-02-02 18:00:00,18,Sunday,Residential,Cloudy,27.55,0
2025-02-02 19:00:00,19,Sunday,Highway,Cloudy,98.66,0
2025-02-02 20:00:00,20,Sunday,Highway,Rainy,85.14,0
2025-02-02 21:00:00,21,Sunday,Urban,Foggy,39.69,0
